# -- start of yaml config --
# ---
# app:
#   name: strand-cam-pylon
#   version: 0.11.1
#   git_hash: 313a43e8b8154508d78f5b914b2fc569781a68e7
# camera:
#   vendor: Basler
#   model: Basler-22117938
#   serial: "22117938"
#   width: 1280
#   height: 1024
# created_at: "2022-05-06T12:22:40.535831758+02:00"
# csv_rate_limit: ~
# object_detection_cfg:
#   do_update_background_model: false
#   polarity: DetectDark
#   alpha: 0.01
#   n_sigma: 7.0
#   bright_non_gaussian_cutoff: 255
#   bright_non_gaussian_replacement: 5
#   bg_update_interval: 200
#   diff_threshold: 30
#   use_cmp: true
#   max_num_points: 1
#   feature_window_size: 30
#   clear_fraction: 0.3
#   despeckle_threshold: 5
#   valid_region:
#     Circle:
#       center_x: 640
#       center_y: 512
#       radius: 512
# -- end of yaml config --
time_microseconds,frame,x_px,y_px,orientation_radians_mod_pi,central_moment,led_1,led_2,led_3
58133804,197846,839.3,565.1,0.374,5082,0,0,16000
58165389,197847,839.3,565.1,0.393,5091,0,0,16000
58198662,197848,839.2,564.9,0.394,4981,0,0,16000
58232112,197849,839.2,564.9,0.402,5025,0,0,16000
58265450,197850,839.2,564.9,0.396,5007,0,0,16000
58298616,197851,839.2,564.9,0.395,5014,0,0,16000
58332016,197852,839.2,564.9,0.389,5024,0,0,16000
58365384,197853,839.3,565.0,0.393,5013,0,0,16000
58398864,197854,839.2,564.9,0.385,5126,0,0,16000
58432063,197855,839.3,564.9,0.402,4918,0,0,16000
58465407,197856,839.3,564.9,0.379,4886,0,0,16000
58498654,197857,838.9,564.7,0.357,4987,0,0,16000
58531965,197858,839.1,564.8,0.351,5068,0,0,16000
58565389,197859,838.9,565.0,0.316,5120,0,0,16000
58598759,197860,838.6,565.1,0.244,5008,0,0,16000
58632050,197861,838.1,565.0,0.053,5011,0,0,16000
58665400,197862,837.5,565.1,-0.055,5287,0,0,16000
58698758,197863,836.2,565.6,-0.159,5206,0,0,16000
58732194,197864,835.6,565.9,-0.145,5343,0,0,16000
58765426,197865,835.3,566.0,-0.166,5365,0,0,16000
58798666,197866,835.3,566.0,-0.163,5442,0,0,16000
58831928,197867,835.4,566.1,-0.132,5391,0,0,16000
58865303,197868,835.5,566.1,-0.176,5245,0,0,16000
58898858,197869,835.5,566.0,-0.143,5421,0,0,16000
58932323,197870,835.5,566.0,-0.144,5346,0,0,16000
58965396,197871,835.6,566.0,-0.137,5210,0,0,16000
58998664,197872,835.6,566.1,-0.150,5252,0,0,16000
59032038,197873,835.5,566.0,-0.115,5361,0,0,16000
59065770,197874,835.7,566.2,-0.179,5293,0,0,16000
59098703,197875,835.8,566.0,-0.149,5290,0,0,16000
59131957,197876,835.6,565.9,-0.113,5510,0,0,16000
59165289,197877,835.5,565.9,-0.071,5419,0,0,16000
59198624,197878,835.4,565.8,-0.054,5490,0,0,16000
59232304,197879,835.5,565.7,-0.042,5479,0,0,16000
59265543,197880,835.4,565.8,-0.055,5315,0,0,16000
59298749,197881,835.6,565.9,-0.040,5332,0,0,16000
59332053,197882,835.6,565.9,-0.083,5375,0,0,16000
59365273,197883,835.7,565.9,-0.088,5185,0,0,16000
59398782,197884,835.7,565.9,-0.092,5231,0,0,16000
59432114,197885,835.8,565.9,-0.094,5296,0,0,16000
59465273,197886,835.7,565.9,-0.118,5309,0,0,16000
59498675,197887,835.7,565.9,-0.105,5247,0,0,16000
59532181,197888,835.6,565.8,-0.111,5303,0,0,16000
59565566,197889,835.7,565.9,-0.107,5385,0,0,16000
59598732,197890,835.7,565.9,-0.123,5276,0,0,16000
59632168,197891,835.7,566.0,-0.107,5298,0,0,16000
59665309,197892,835.8,565.9,-0.120,5272,0,0,16000
59698648,197893,835.9,566.0,-0.127,5331,0,0,16000
59732636,197894,835.9,565.9,-0.120,5291,0,0,16000
59765548,197895,835.9,566.0,-0.129,5284,0,0,16000
59798653,197896,835.7,565.9,-0.116,5284,0,0,16000
59832008,197897,836.0,566.0,-0.136,5168,0,0,16000
59865469,197898,836.0,565.9,-0.118,5425,0,0,16000
59898873,197899,835.9,566.0,-0.113,5202,0,0,16000
59932134,197900,835.9,566.0,-0.133,5244,0,0,16000
59965374,197901,835.9,566.0,-0.134,5153,0,0,16000
59998661,197902,835.9,566.0,-0.145,5257,0,0,16000
60031974,197903,835.8,565.9,-0.126,5334,0,0,16000
60065391,197904,836.1,566.1,-0.128,5188,0,0,16000
60098784,197905,836.1,566.1,-0.135,5174,0,0,16000
60132016,197906,835.9,566.1,-0.150,5307,0,0,16000
60165311,197907,836.0,566.1,-0.131,5192,0,0,16000
60198671,197908,836.0,566.0,-0.114,5300,0,0,16000
60232251,197909,836.0,566.1,-0.098,5308,0,0,16000
60265437,197910,836.0,566.1,-0.130,5305,0,0,16000
60298663,197911,836.1,566.1,-0.129,5391,0,0,16000
60331957,197912,836.1,566.1,-0.125,5251,0,0,16000
60365265,197913,836.2,566.1,-0.127,5244,0,0,16000
60398729,197914,836.1,566.0,-0.137,5223,0,0,16000
60432248,197915,836.0,566.0,-0.119,5362,0,0,16000
60465294,197916,836.1,566.0,-0.111,5286,0,0,16000
60498808,197917,836.2,566.0,-0.140,5148,0,0,16000
60532074,197918,836.2,566.0,-0.120,5369,0,0,16000
60565491,197919,836.1,566.0,-0.135,5357,0,0,16000
60598687,197920,836.0,565.9,-0.117,5352,0,0,16000
60632062,197921,835.9,565.8,-0.120,5326,0,0,16000
60665344,197922,835.9,565.8,-0.115,5382,0,0,16000
60698672,197923,835.9,565.9,-0.115,5391,0,0,16000
60732185,197924,836.0,565.9,-0.141,5272,0,0,16000
60765493,197925,835.9,565.8,-0.139,5254,0,0,16000
60798683,197926,835.8,565.8,-0.122,5394,0,0,16000
60832004,197927,835.8,565.8,-0.115,5422,0,0,16000
60865350,197928,835.8,565.7,-0.121,5433,0,0,16000
60898806,197929,835.8,565.7,-0.111,5360,0,0,16000
60932109,197930,835.7,565.7,-0.113,5411,0,0,16000
60965380,197931,835.7,565.6,-0.110,5281,0,0,16000
60998741,197932,835.7,565.5,-0.106,5457,0,0,16000
61032028,197933,835.7,565.6,-0.108,5295,0,0,16000
61065563,197934,835.7,565.4,-0.085,5404,0,0,16000
61098717,197935,835.7,565.4,-0.091,5474,0,0,16000
61132031,197936,835.6,565.4,-0.091,5371,0,0,16000
61165346,197937,835.6,565.5,-0.090,5382,0,0,16000
61198575,197938,835.7,565.5,-0.116,5349,0,0,16000
61232092,197939,835.7,565.4,-0.095,5345,0,0,16000
61265405,197940,835.7,565.4,-0.112,5364,0,0,16000
61298635,197941,835.7,565.4,-0.106,5384,0,0,16000
61332053,197942,835.6,565.4,-0.112,5274,0,0,16000
61365379,197943,835.6,565.4,-0.089,5405,0,0,16000
61398887,197944,835.6,565.4,-0.090,5319,0,0,16000
61432137,197945,835.7,565.3,-0.099,5150,0,0,16000
61465343,197946,835.6,565.2,-0.092,5175,0,0,16000
61498665,197947,835.6,565.1,-0.062,5335,0,0,16000
61532006,197948,835.6,565.2,-0.095,5215,0,0,16000
61565448,197949,835.5,565.1,-0.050,5399,0,0,16000
61598784,197950,835.6,565.1,-0.060,5265,0,0,16000
61631898,197951,835.5,565.0,-0.043,5313,0,0,16000
61665327,197952,835.5,565.0,-0.071,5325,0,0,16000
61698720,197953,835.4,565.1,-0.067,5350,0,0,16000
61732169,197954,835.6,565.0,-0.057,5319,0,0,16000
61765471,197955,835.5,565.1,-0.035,5386,0,0,16000
61798648,197956,835.6,565.0,-0.059,5393,0,0,16000
61831912,197957,835.6,565.0,-0.054,5394,0,0,16000
61865275,197958,835.5,565.0,-0.073,5362,0,0,16000
61898767,197959,835.5,565.1,-0.041,5422,0,0,16000
61932190,197960,835.5,565.1,-0.069,5240,0,0,16000
61965350,197961,835.7,565.1,-0.073,5242,0,0,16000
61998653,197962,835.6,565.1,-0.068,5335,0,0,16000
62031970,197963,835.5,565.0,-0.078,5308,0,0,16000
62065358,197964,835.6,565.1,-0.082,5306,0,0,16000
62098631,197965,835.5,565.0,-0.073,5369,0,0,16000
62132000,197966,835.5,565.0,-0.073,5369,0,0,16000
62165262,197967,835.6,565.1,-0.053,5466,0,0,16000
62198600,197968,835.5,565.0,-0.081,5349,0,0,16000
62232201,197969,835.5,565.0,-0.077,5366,0,0,16000
62265499,197970,835.5,565.1,-0.069,5308,0,0,16000
62298790,197971,835.3,564.9,-0.070,5333,0,0,16000
62331914,197972,835.4,565.0,-0.080,5282,0,0,16000
62365323,197973,835.4,564.9,-0.071,5195,0,0,16000
62398784,197974,835.3,565.0,-0.067,5250,0,0,16000
62432055,197975,835.4,565.0,-0.081,5293,0,0,16000
62465243,197976,835.5,565.0,-0.092,5178,0,0,16000
62498696,197977,835.4,565.0,-0.083,5282,0,0,16000
62532080,197978,835.3,564.9,-0.081,5218,0,0,16000
62565585,197979,835.4,564.9,-0.089,5272,0,0,16000
62598693,197980,835.4,564.9,-0.099,5249,0,0,16000
62631973,197981,835.4,564.9,-0.084,5258,0,0,16000
62665245,197982,835.3,564.9,-0.075,5284,0,0,16000
62698580,197983,835.3,564.9,-0.075,5241,0,0,16000
62732078,197984,835.3,564.8,-0.082,5368,0,0,16000
62765478,197985,835.2,564.8,-0.091,5353,0,0,16000
62798674,197986,835.4,564.8,-0.093,5340,0,0,16000
62831990,197987,835.2,564.9,-0.098,5290,0,0,16000
62865553,197988,835.2,564.8,-0.140,5335,0,0,16000
62898859,197989,835.3,564.8,-0.131,5328,0,0,16000
62932084,197990,835.2,564.9,-0.099,5327,0,0,16000
62965334,197991,835.2,564.8,-0.094,5261,0,0,16000
62998723,197992,835.2,564.7,-0.122,5365,0,0,16000
63031964,197993,835.3,564.7,-0.121,5474,0,0,16000
63065432,197994,835.2,564.8,-0.156,5275,0,0,16000
63098859,197995,835.4,564.8,-0.153,5348,0,0,16000
63131958,197996,835.3,564.9,-0.148,5250,0,0,16000
63165344,197997,835.3,565.1,-0.128,5176,0,0,16000
63198670,197998,835.3,565.0,-0.121,5183,0,0,16000
63232152,197999,835.4,565.3,-0.139,5349,0,0,16000
63265370,198000,835.5,565.2,-0.142,5247,0,0,16000
63298674,198001,835.5,565.3,-0.166,5334,0,0,16000
63331909,198002,835.6,565.3,-0.166,5252,0,0,16000
63365250,198003,835.6,565.3,-0.155,5317,0,0,16000
63398904,198004,835.5,565.1,-0.123,5199,0,0,16000
63432283,198005,835.3,565.2,-0.143,5401,0,0,16000
63465466,198006,835.5,565.2,-0.147,5298,0,0,16000
63498637,198007,835.4,565.1,-0.121,5287,0,0,16000
63531942,198008,835.4,565.2,-0.134,5403,0,0,16000
63565408,198009,835.4,565.3,-0.146,5303,0,0,16000
63598691,198010,835.5,565.2,-0.126,5231,0,0,16000
63631895,198011,835.2,565.0,-0.126,5296,0,0,16000
63665242,198012,835.0,564.8,-0.144,5345,0,0,16000
63698738,198013,834.9,564.5,-0.104,5514,0,0,16000
63732309,198014,834.9,564.7,-0.104,5460,0,0,16000
63765551,198015,834.9,564.5,-0.095,5310,0,0,16000
63798726,198016,834.8,564.4,-0.106,5418,0,0,16000
63831871,198017,834.6,564.3,-0.088,5368,0,0,16000
63865306,198018,834.8,564.4,-0.095,5355,0,0,16000
63898736,198019,834.8,564.5,-0.093,5460,0,0,16000
63932065,198020,834.6,564.2,-0.083,5334,0,0,16000
63965244,198021,834.9,564.6,-0.102,5540,0,0,16000
64005294,198022,834.9,564.6,-0.102,5369,0,0,16000
64032092,198023,834.9,564.5,-0.107,5378,0,0,16000
64065782,198024,834.9,564.6,-0.129,5343,0,0,16000
64098764,198025,835.0,564.6,-0.108,5516,0,0,16000
64131967,198026,835.0,564.5,-0.101,5431,0,0,16000
64165228,198027,835.0,564.6,-0.105,5460,0,0,16000
64198639,198028,834.9,564.6,-0.102,5524,0,0,16000
64232031,198029,835.0,564.5,-0.074,5403,0,0,16000
64265407,198030,835.0,564.5,-0.125,5428,0,0,16000
64298657,198031,834.9,564.6,-0.096,5341,0,0,16000
64331924,198032,835.0,564.6,-0.104,5433,0,0,16000
64365265,198033,834.9,564.6,-0.124,5456,0,0,16000
64398857,198034,835.1,564.6,-0.090,5484,0,0,16000
64432150,198035,834.9,564.6,-0.116,5391,0,0,16000
64465366,198036,835.1,564.6,-0.085,5415,0,0,16000
64498644,198037,835.0,564.5,-0.091,5261,0,0,16000
64531986,198038,834.9,564.4,-0.058,5463,0,0,16000
64565457,198039,834.8,564.5,-0.064,5317,0,0,16000
64598636,198040,834.7,564.5,-0.095,5204,0,0,16000
64631923,198041,834.8,564.5,-0.076,5348,0,0,16000
64665307,198042,834.8,564.5,-0.075,5411,0,0,16000
64698620,198043,834.8,564.6,-0.117,5296,0,0,16000
64732259,198044,834.8,564.6,-0.116,5326,0,0,16000
64765467,198045,834.8,564.6,-0.091,5279,0,0,16000
64798694,198046,835.0,564.7,-0.118,5370,0,0,16000
64831922,198047,834.9,564.7,-0.111,5292,0,0,16000
64865324,198048,834.9,564.6,-0.135,5450,0,0,16000
64898690,198049,834.9,564.6,-0.110,5406,0,0,16000
64932106,198050,834.9,564.6,-0.104,5464,0,0,16000
64965868,198051,834.9,564.7,-0.140,5210,0,0,16000
64998646,198052,835.0,564.7,-0.118,5401,0,0,16000
65032032,198053,835.0,564.6,-0.135,5366,0,0,16000
65065366,198054,834.9,564.6,-0.116,5281,0,0,16000
65098739,198055,834.9,564.6,-0.138,5284,0,0,16000
65132123,198056,834.9,564.6,-0.127,5358,0,0,16000
65165417,198057,834.9,564.6,-0.126,5318,0,0,16000
65198783,198058,835.0,564.6,-0.140,5265,0,0,16000
65232058,198059,834.9,564.6,-0.147,5311,0,0,16000
65265338,198060,835.0,564.6,-0.128,5352,0,0,16000
65298590,198061,834.9,564.6,-0.140,5336,0,0,16000
65331973,198062,835.0,564.6,-0.133,5303,0,0,16000
65365263,198063,835.0,564.6,-0.128,5353,0,0,16000
65398650,198064,834.9,564.6,-0.147,5267,0,0,16000
65431997,198065,834.8,564.6,-0.127,5226,0,0,16000
65465253,198066,834.9,564.6,-0.126,5315,0,0,16000
65498665,198067,834.8,564.5,-0.129,5315,0,0,16000
65531854,198068,834.9,564.6,-0.121,5376,0,0,16000
65565359,198069,834.9,564.6,-0.132,5411,0,0,16000
65598716,198070,834.9,564.6,-0.124,5299,0,0,16000
65632156,198071,834.9,564.6,-0.151,5218,0,0,16000
65665314,198072,835.0,564.6,-0.123,5304,0,0,16000
65698624,198073,835.0,564.5,-0.137,5216,0,0,16000
65731919,198074,834.8,564.6,-0.152,5213,0,0,16000
65765299,198075,834.9,564.6,-0.132,5255,0,0,16000
65798576,198076,835.0,564.6,-0.116,5218,0,0,16000
65831891,198077,834.9,564.6,-0.145,5222,0,0,16000
65865293,198078,834.9,564.6,-0.135,5290,0,0,16000
65898669,198079,834.9,564.5,-0.135,5291,0,0,16000
65931923,198080,834.9,564.6,-0.149,5293,0,0,16000
65965268,198081,834.9,564.5,-0.136,5295,0,0,16000
65998591,198082,834.8,564.5,-0.143,5307,0,0,16000
66032042,198083,834.9,564.5,-0.122,5256,0,0,16000
66065284,198084,834.8,564.5,-0.130,5353,0,0,16000
66098592,198085,834.9,564.4,-0.122,5325,0,0,16000
66131971,198086,834.8,564.5,-0.135,5171,0,0,16000
66165297,198087,834.9,564.5,-0.135,5215,0,0,16000
66198567,198088,834.8,564.4,-0.134,5257,0,0,16000
66232203,198089,835.0,564.5,-0.128,5437,0,0,16000
66265514,198090,835.0,564.5,-0.124,5217,0,0,16000
66298681,198091,835.0,564.4,-0.120,5210,0,0,16000
66331899,198092,834.8,564.4,-0.110,5296,0,0,16000
66365343,198093,834.9,564.5,-0.134,5291,0,0,16000
66398615,198094,834.9,564.4,-0.113,5193,0,0,16000
66431921,198095,834.8,564.5,-0.139,5207,0,0,16000
66465291,198096,834.9,564.4,-0.124,5095,0,0,16000
66498556,198097,834.9,564.5,-0.125,5284,0,0,16000
66531943,198098,834.9,564.4,-0.120,5260,0,0,16000
66565368,198099,834.9,564.4,-0.119,5217,0,0,16000
66598656,198100,835.0,564.4,-0.129,5284,0,0,16000
66631992,198101,835.0,564.4,-0.123,5261,0,0,16000
66665232,198102,834.9,564.4,-0.115,5247,0,0,16000
66698633,198103,834.9,564.3,-0.120,5236,0,0,16000
66731842,198104,834.9,564.4,-0.119,5250,0,0,16000
66765338,198105,835.0,564.2,-0.102,5156,0,0,16000
66798546,198106,834.9,564.2,-0.097,5183,0,0,16000
66831866,198107,834.8,564.1,-0.068,5324,0,0,16000
66865381,198108,834.9,564.2,-0.081,5245,0,0,16000
66898639,198109,834.9,564.1,-0.070,5150,0,0,16000
66932298,198110,834.9,564.1,-0.071,5092,0,0,16000
66965310,198111,834.9,564.1,-0.080,5300,0,0,16000
66998559,198112,834.9,564.1,-0.067,5203,0,0,16000
67031898,198113,834.8,564.1,-0.068,5258,0,0,16000
67065299,198114,834.9,564.1,-0.071,5199,0,0,16000
67098728,198115,834.8,564.1,-0.069,5189,0,0,16000
67131838,198116,834.9,564.1,-0.087,5143,0,0,16000
67165300,198117,834.9,564.1,-0.069,5279,0,0,16000
67198601,198118,834.8,564.1,-0.076,5192,0,0,16000
67231918,198119,834.8,564.1,-0.073,5175,0,0,16000
67265368,198120,834.9,564.1,-0.067,5184,0,0,16000
67298635,198121,834.9,564.1,-0.062,5220,0,0,16000
67331840,198122,834.8,564.1,-0.070,5090,0,0,16000
67365336,198123,834.8,564.1,-0.080,5119,0,0,16000
67398539,198124,834.8,564.1,-0.069,5128,0,0,16000
67431878,198125,834.8,564.1,-0.088,5212,0,0,16000
67465287,198126,834.8,564.1,-0.072,5103,0,0,16000
67498602,198127,834.8,564.1,-0.059,5176,0,0,16000
67531977,198128,834.9,564.1,-0.053,5280,0,0,16000
67565265,198129,834.9,564.1,-0.081,5135,0,0,16000
67598572,198130,834.9,564.1,-0.088,5201,0,0,16000
67631927,198131,834.8,564.1,-0.076,5158,0,0,16000
67665267,198132,834.8,564.1,-0.067,5253,0,0,16000
67698527,198133,834.9,564.1,-0.085,5123,0,0,16000
67731976,198134,834.9,564.1,-0.079,5122,0,0,16000
67765481,198135,834.8,564.1,-0.087,5227,0,0,16000
67798717,198136,834.8,564.1,-0.078,5211,0,0,16000
67831881,198137,834.9,564.1,-0.085,5120,0,0,16000
67865324,198138,834.8,564.1,-0.084,5201,0,0,16000
67898501,198139,834.9,564.1,-0.063,5103,0,0,16000
67931907,198140,834.8,564.1,-0.083,5172,0,0,16000
67965206,198141,834.9,564.1,-0.080,5242,0,0,16000
67998565,198142,834.9,564.1,-0.070,5114,0,0,16000
68031870,198143,834.8,564.1,-0.080,5177,0,0,16000
68065204,198144,834.8,564.1,-0.088,5165,0,0,16000
68098776,198145,834.8,564.1,-0.082,5222,0,0,16000
68131922,198146,834.8,564.1,-0.100,5152,0,0,16000
68165250,198147,835.0,564.0,-0.087,5255,0,0,16000
68198696,198148,834.9,564.0,-0.069,5115,0,0,16000
68231880,198149,834.9,564.1,-0.089,5148,0,0,16000
68265275,198150,834.8,564.0,-0.094,5176,0,0,16000
68298613,198151,834.9,564.0,-0.084,5081,0,0,16000
68331880,198152,834.8,564.1,-0.082,5192,0,0,16000
68365263,198153,834.9,564.1,-0.080,5110,0,0,16000
68398575,198154,834.8,564.1,-0.086,5143,0,0,16000
68432062,198155,834.8,564.1,-0.070,5189,0,0,16000
68465343,198156,834.9,564.1,-0.093,5216,0,0,16000
68498597,198157,834.9,564.0,-0.090,5121,0,0,16000
68531952,198158,834.8,564.1,-0.089,5099,0,0,16000
68565233,198159,834.7,564.1,-0.092,5211,0,0,16000
68598627,198160,834.8,564.1,-0.069,5183,0,0,16000
68631840,198161,834.9,564.1,-0.095,5153,0,0,16000
68665178,198162,834.8,564.1,-0.096,5197,0,0,16000
68698531,198163,834.8,564.1,-0.089,5189,0,0,16000
68731927,198164,834.8,564.1,-0.093,5166,0,0,16000
68765322,198165,834.8,564.0,-0.094,5187,0,0,16000
68798633,198166,834.8,564.0,-0.092,5193,0,0,16000
68831877,198167,834.8,564.0,-0.092,5142,0,0,16000
68865311,198168,834.7,564.1,-0.094,5167,0,0,16000
68898523,198169,834.8,564.0,-0.096,5145,0,0,16000
68931908,198170,834.8,564.0,-0.083,5179,0,0,16000
68965142,198171,834.7,564.0,-0.083,5099,0,0,16000
68998585,198172,834.9,564.0,-0.079,5212,0,0,16000
69032003,198173,834.8,564.1,-0.091,5144,0,0,16000
69065222,198174,834.9,564.0,-0.087,5290,0,0,16000
69098662,198175,834.8,564.0,-0.076,5263,0,0,16000
69131953,198176,834.8,564.0,-0.075,5096,0,0,16000
69165276,198177,834.8,564.0,-0.095,5218,0,0,16000
69198625,198178,834.8,564.0,-0.088,5189,0,0,16000
69231897,198179,834.8,564.1,-0.083,5196,0,0,16000
69265265,198180,834.8,564.0,-0.082,5141,0,0,16000
69298529,198181,834.8,564.0,-0.075,5156,0,0,16000
69331848,198182,834.9,564.0,-0.081,5142,0,0,16000
69365180,198183,834.9,564.1,-0.096,5156,0,0,16000
69398579,198184,834.8,564.1,-0.067,5200,0,0,16000
69432142,198185,834.8,564.1,-0.083,5194,0,0,16000
69465310,198186,834.8,564.0,-0.092,5220,0,0,16000
69498644,198187,834.9,564.0,-0.083,5201,0,0,16000
69531878,198188,834.8,564.0,-0.088,5097,0,0,16000
69565259,198189,834.9,564.0,-0.077,5126,0,0,16000
69598545,198190,834.9,564.1,-0.088,5118,0,0,16000
69631819,198191,834.9,564.1,-0.071,5080,0,0,16000
69665242,198192,834.9,564.0,-0.091,5229,0,0,16000
69698539,198193,834.8,564.0,-0.086,5132,0,0,16000
69731897,198194,834.9,564.0,-0.102,5090,0,0,16000
69765364,198195,834.9,564.0,-0.098,5182,0,0,16000
69798666,198196,834.9,564.0,-0.089,5153,0,0,16000
69831863,198197,834.7,564.0,-0.080,5215,0,0,16000
69865251,198198,834.8,564.0,-0.095,5083,0,0,16000
69898636,198199,834.8,564.0,-0.088,5108,0,0,16000
69931939,198200,834.8,564.1,-0.089,5099,0,0,16000
69965195,198201,834.8,564.0,-0.088,5151,0,0,16000
69998519,198202,834.8,564.0,-0.098,5204,0,0,16000
70031926,198203,834.9,564.0,-0.075,5128,0,0,16000
70065444,198204,834.8,564.1,-0.088,5160,0,0,16000
70098817,198205,834.8,564.0,-0.084,5120,0,0,16000
70131859,198206,834.8,564.0,-0.100,5244,0,0,16000
70165197,198207,834.8,564.0,-0.084,5227,0,0,16000
70198589,198208,834.8,564.1,-0.082,5146,0,0,16000
70231848,198209,834.8,564.0,-0.117,5108,0,0,16000
70265312,198210,834.9,564.0,-0.082,5066,0,0,16000
70298648,198211,834.9,564.0,-0.078,5105,0,0,16000
70331894,198212,834.9,564.0,-0.097,5249,0,0,16000
70365204,198213,834.8,564.1,-0.092,5253,0,0,16000
70398623,198214,834.8,564.0,-0.093,5174,0,0,16000
70432003,198215,834.8,564.0,-0.089,5204,0,0,16000
70465159,198216,834.8,564.0,-0.095,5215,0,0,16000
70498528,198217,834.8,564.0,-0.078,5097,0,0,16000
70531870,198218,834.8,564.0,-0.087,5209,0,0,16000
70565225,198219,834.7,564.0,-0.070,5139,0,0,16000
70598588,198220,834.8,564.0,-0.079,5144,0,0,16000
70631860,198221,834.9,564.0,-0.088,5257,0,0,16000
70665239,198222,834.8,564.0,-0.087,5192,0,0,16000
70698651,198223,834.8,564.0,-0.093,5333,0,0,16000
70731897,198224,834.8,564.0,-0.087,5170,0,0,16000
70765245,198225,834.8,564.0,-0.100,5168,0,0,16000
70798588,198226,834.8,564.0,-0.076,5092,0,0,16000
70831828,198227,834.7,564.0,-0.097,5218,0,0,16000
70865321,198228,834.8,564.0,-0.111,5231,0,0,16000
70898533,198229,834.7,564.0,-0.096,5157,0,0,16000
70931906,198230,834.8,564.0,-0.078,5200,0,0,16000
70965218,198231,834.8,564.0,-0.102,5193,0,0,16000
70998619,198232,834.8,564.0,-0.090,5114,0,0,16000
71032107,198233,834.8,564.0,-0.085,5093,0,0,16000
71065197,198234,834.8,564.0,-0.099,5261,0,0,16000
71098502,198235,834.8,564.0,-0.115,5220,0,0,16000
71131860,198236,834.8,564.0,-0.095,5172,0,0,16000
71165160,198237,834.8,564.0,-0.092,5249,0,0,16000
71198573,198238,834.9,563.9,-0.100,5124,0,0,16000
71231868,198239,834.8,564.0,-0.093,5175,0,0,16000
71265362,198240,834.8,564.0,-0.080,5119,0,0,16000
71298579,198241,834.8,564.0,-0.084,5168,0,0,16000
71331899,198242,834.7,564.0,-0.088,5192,0,0,16000
71365166,198243,834.8,564.0,-0.110,5042,0,0,16000
71398611,198244,834.9,564.0,-0.083,5095,0,0,16000
71432012,198245,834.8,564.0,-0.084,5275,0,0,16000
71465229,198246,834.7,564.0,-0.091,5153,0,0,16000
71498475,198247,834.8,564.0,-0.110,5236,0,0,16000
71531890,198248,834.7,564.1,-0.095,5099,0,0,16000
71565374,198249,834.8,564.0,-0.098,5086,0,0,16000
71598568,198250,834.8,564.0,-0.070,5205,0,0,16000
71631853,198251,834.9,564.0,-0.102,5066,0,0,16000
71665260,198252,834.7,564.0,-0.094,5091,0,0,16000
71698597,198253,834.8,564.0,-0.088,5154,0,0,16000
71731849,198254,834.8,564.0,-0.087,5122,0,0,16000
71765428,198255,834.8,564.0,-0.114,5122,0,0,16000
71798643,198256,834.8,564.0,-0.085,5161,0,0,16000
71831853,198257,834.7,564.0,-0.094,5106,0,0,16000
71865199,198258,834.8,564.0,-0.093,5108,0,0,16000
71898494,198259,834.8,563.9,-0.105,5200,0,0,16000
71931841,198260,834.9,564.0,-0.106,5128,0,0,16000
71965207,198261,834.9,564.0,-0.077,5163,0,0,16000
71998592,198262,834.8,564.0,-0.076,5195,0,0,16000
72031869,198263,834.9,564.0,-0.078,5194,0,0,16000
72065177,198264,834.7,564.0,-0.092,5092,0,0,16000
72098596,198265,834.8,564.0,-0.105,5176,0,0,16000
72131853,198266,834.8,564.0,-0.093,5213,0,0,16000
72165178,198267,834.8,564.0,-0.090,5202,0,0,16000
72198510,198268,834.8,564.0,-0.085,5074,0,0,16000
72231845,198269,834.8,564.0,-0.108,5194,0,0,16000
72265239,198270,834.7,564.0,-0.095,5094,0,0,16000
72298611,198271,834.8,564.0,-0.081,5225,0,0,16000
72331884,198272,834.7,564.0,-0.101,5182,0,0,16000
72365204,198273,834.8,564.0,-0.099,5151,0,0,16000
72398521,198274,834.8,564.0,-0.089,5199,0,0,16000
72431881,198275,834.8,564.0,-0.104,5265,0,0,16000
72465133,198276,834.9,564.0,-0.072,5116,0,0,16000
72498529,198277,834.8,564.0,-0.110,5223,0,0,16000
72531806,198278,834.9,564.0,-0.095,5217,0,0,16000
72565324,198279,834.7,564.0,-0.090,5104,0,0,16000
72598640,198280,834.8,564.0,-0.095,5193,0,0,16000
72631922,198281,834.7,564.0,-0.104,5226,0,0,16000
72665242,198282,834.8,563.9,-0.104,5185,0,0,16000
72698566,198283,834.9,563.9,-0.127,5208,0,0,16000
72731802,198284,834.8,564.0,-0.092,5231,0,0,16000
72765232,198285,834.8,564.0,-0.106,5140,0,0,16000
72798508,198286,834.8,564.0,-0.089,5256,0,0,16000
72831914,198287,834.8,564.0,-0.089,5233,0,0,16000
72865274,198288,834.7,564.0,-0.098,5150,0,0,16000
72898523,198289,834.7,564.0,-0.100,5055,0,0,16000
72931892,198290,834.8,563.9,-0.108,5320,0,0,16000
72965223,198291,834.9,564.0,-0.103,5183,0,0,16000
72998459,198292,834.8,564.0,-0.099,5132,0,0,16000
73031846,198293,834.8,564.0,-0.108,5200,0,0,16000
73065241,198294,834.8,564.0,-0.099,5155,0,0,16000
73098548,198295,834.8,564.0,-0.096,5105,0,0,16000
73132004,198296,834.8,564.0,-0.106,5141,0,0,16000
