# -- start of yaml config --
# ---
# app:
#   name: strand-cam-pylon
#   version: 0.11.1
#   git_hash: 313a43e8b8154508d78f5b914b2fc569781a68e7
# camera:
#   vendor: Basler
#   model: Basler-22117938
#   serial: "22117938"
#   width: 1280
#   height: 1024
# created_at: "2022-05-05T15:34:50.519206191+02:00"
# csv_rate_limit: ~
# object_detection_cfg:
#   do_update_background_model: false
#   polarity: DetectDark
#   alpha: 0.01
#   n_sigma: 7.0
#   bright_non_gaussian_cutoff: 255
#   bright_non_gaussian_replacement: 5
#   bg_update_interval: 200
#   diff_threshold: 30
#   use_cmp: true
#   max_num_points: 1
#   feature_window_size: 30
#   clear_fraction: 0.3
#   despeckle_threshold: 5
#   valid_region:
#     Circle:
#       center_x: 640
#       center_y: 512
#       radius: 512
# -- end of yaml config --
time_microseconds,frame,x_px,y_px,orientation_radians_mod_pi,central_moment,led_1,led_2,led_3
30996699,565966,436.7,391.0,-0.278,5686,0,0,16000
31030136,565967,436.5,391.0,-0.295,5731,0,0,16000
31063347,565968,436.8,391.2,-0.204,5952,0,0,16000
31096761,565969,436.5,391.2,-0.236,5510,0,0,16000
31130097,565970,436.5,391.0,-0.297,5436,0,0,16000
31163325,565971,436.5,390.9,-0.345,5621,0,0,16000
31196685,565972,436.7,391.1,-0.207,5823,0,0,16000
31229945,565973,436.6,391.2,-0.203,5643,0,0,16000
31263318,565974,436.7,391.2,-0.216,5628,0,0,16000
31296642,565975,436.8,391.1,-0.206,5866,0,0,16000
31330075,565976,437.0,391.2,-0.112,6054,0,0,16000
31363248,565977,436.9,391.2,-0.135,6061,0,0,16000
31396848,565978,437.1,391.1,-0.157,6068,0,0,16000
31430233,565979,436.8,391.0,-0.203,5890,0,0,16000
31463328,565980,437.1,390.9,-0.132,6049,0,0,16000
31496669,565981,436.8,391.2,-0.157,6049,0,0,16000
31529955,565982,436.7,391.2,-0.202,5918,0,0,16000
31563271,565983,436.7,391.2,-0.259,5860,0,0,16000
31596580,565984,437.0,390.9,-0.239,6029,0,0,16000
31629956,565985,437.0,391.0,-0.175,6108,0,0,16000
31663605,565986,436.9,391.2,-0.134,6131,0,0,16000
31696838,565987,436.7,391.2,-0.141,5925,0,0,16000
31730123,565988,436.8,391.1,-0.184,5853,0,0,16000
31763602,565989,436.6,391.0,-0.215,5910,0,0,16000
31796996,565990,436.6,391.5,-0.118,5918,0,0,16000
31830059,565991,436.8,391.0,-0.153,6228,0,0,16000
31863522,565992,436.7,390.6,-0.169,5978,0,0,16000
31896840,565993,436.5,390.9,-0.193,6120,0,0,16000
31930615,565994,436.6,391.0,-0.133,6150,0,0,16000
31963361,565995,436.8,391.1,-0.116,6159,0,0,16000
31997165,565996,436.5,390.9,-0.160,6169,0,0,16000
32029939,565997,436.3,391.0,-0.161,5942,0,0,16000
32063384,565998,436.4,390.8,-0.205,5866,0,0,16000
32098182,565999,436.2,390.7,-0.203,5909,0,0,16000
32130220,566000,436.3,390.8,-0.205,5914,0,0,16000
32164063,566001,436.3,390.9,-0.160,6261,0,0,16000
32196814,566002,436.0,390.8,-0.217,5702,0,0,16000
32230089,566003,436.0,390.9,-0.199,5762,0,0,16000
32264740,566004,436.4,391.1,-0.135,6067,0,0,16000
32298057,566005,436.2,390.8,-0.249,5769,0,0,16000
32330105,566006,436.2,390.7,-0.258,5859,0,0,16000
32363253,566007,436.3,391.0,-0.236,5877,0,0,16000
32404578,566008,436.4,390.9,-0.210,5942,0,0,16000
32429936,566009,436.1,390.8,-0.266,5819,0,0,16000
32463443,566010,436.1,390.8,-0.209,5845,0,0,16000
32496573,566011,436.2,390.9,-0.234,5950,0,0,16000
32529975,566012,436.5,390.9,-0.245,5941,0,0,16000
32563246,566013,436.4,391.0,-0.213,5893,0,0,16000
32596625,566014,436.5,391.1,-0.203,5891,0,0,16000
32630101,566015,436.5,391.3,-0.148,5765,0,0,16000
32663166,566016,436.4,391.5,-0.047,5878,0,0,16000
32696682,566017,436.5,391.6,-0.068,5826,0,0,16000
32730020,566018,436.6,391.5,-0.106,5743,0,0,16000
32763343,566019,436.6,391.7,-0.067,5650,0,0,16000
32796638,566020,436.6,391.4,-0.144,5746,0,0,16000
32829965,566021,436.8,391.4,-0.105,5928,0,0,16000
32863297,566022,436.7,391.6,-0.096,5631,0,0,16000
32899431,566023,437.4,391.3,-0.226,6038,0,0,16000
32930050,566024,437.1,391.2,-0.242,5934,0,0,16000
32963202,566025,437.2,390.8,-0.275,5788,0,0,16000
32996715,566026,437.2,390.8,-0.240,5754,0,0,16000
33029962,566027,437.2,390.8,-0.266,6021,0,0,16000
33063509,566028,437.3,390.5,-0.268,5793,0,0,16000
33097050,566029,437.6,390.7,-0.277,5694,0,0,16000
33130022,566030,437.6,390.4,-0.327,5668,0,0,16000
33164595,566031,437.7,390.4,-0.318,5577,0,0,16000
33198300,566032,437.6,390.4,-0.328,5637,0,0,16000
33230314,566033,437.6,390.4,-0.330,5501,0,0,16000
33263364,566034,437.7,390.2,-0.323,5605,0,0,16000
33299711,566035,437.7,390.2,-0.321,5643,0,0,16000
33331003,566036,437.5,390.2,-0.322,5784,0,0,16000
33363271,566037,437.4,390.0,-0.304,5912,0,0,16000
33396610,566038,437.5,390.1,-0.309,5911,0,0,16000
33430322,566039,437.4,390.0,-0.342,5779,0,0,16000
33463473,566040,437.2,390.1,-0.330,5985,0,0,16000
33497687,566041,437.0,390.0,-0.353,5772,0,0,16000
33529929,566042,437.0,390.1,-0.344,5570,0,0,16000
33563561,566043,437.2,390.3,-0.268,6046,0,0,16000
33596714,566044,437.0,390.3,-0.274,5828,0,0,16000
33629964,566045,436.6,390.3,-0.318,5516,0,0,16000
33663359,566046,436.9,390.4,-0.281,5924,0,0,16000
33696604,566047,436.6,390.4,-0.286,5628,0,0,16000
33730020,566048,436.6,390.4,-0.292,5514,0,0,16000
33763507,566049,436.8,390.3,-0.263,5878,0,0,16000
33796602,566050,436.5,390.5,-0.293,5719,0,0,16000
33829937,566051,436.5,390.4,-0.283,5599,0,0,16000
33863250,566052,436.6,390.4,-0.289,5602,0,0,16000
33896549,566053,436.4,390.4,-0.278,5517,0,0,16000
33930028,566054,436.5,390.4,-0.288,5438,0,0,16000
33963184,566055,436.5,390.4,-0.292,5438,0,0,16000
33996491,566056,436.5,390.4,-0.293,5480,0,0,16000
34029982,566057,436.8,390.4,-0.255,5824,0,0,16000
34063299,566058,436.6,390.4,-0.284,5621,0,0,16000
34097004,566059,436.6,390.4,-0.248,5778,0,0,16000
34129861,566060,436.6,390.2,-0.287,5813,0,0,16000
34163250,566061,436.2,390.0,-0.408,5111,0,0,16000
34196534,566062,436.2,389.9,-0.427,5355,0,0,16000
34230099,566063,436.2,389.8,-0.429,5415,0,0,16000
34263855,566064,436.1,389.7,-0.469,5112,0,0,16000
34296511,566065,436.1,389.8,-0.440,5284,0,0,16000
34329900,566066,436.0,389.9,-0.416,5402,0,0,16000
34363538,566067,436.0,389.8,-0.430,5280,0,0,16000
34396808,566068,436.0,389.8,-0.412,5403,0,0,16000
34430022,566069,436.1,389.7,-0.425,5425,0,0,16000
34463235,566070,436.4,389.6,-0.429,5613,0,0,16000
34496482,566071,436.6,390.0,-0.311,6082,0,0,16000
34529858,566072,436.6,390.1,-0.282,6185,0,0,16000
34563330,566073,436.7,390.0,-0.297,6062,0,0,16000
34596741,566074,436.5,390.0,-0.311,5943,0,0,16000
34629919,566075,436.6,390.0,-0.320,6059,0,0,16000
34663325,566076,436.5,390.0,-0.310,5856,0,0,16000
34696657,566077,436.5,390.2,-0.257,5874,0,0,16000
34729961,566078,436.4,389.9,-0.353,5839,0,0,16000
34763357,566079,436.7,389.8,-0.319,5692,0,0,16000
34796482,566080,436.7,389.4,-0.317,5831,0,0,16000
34830033,566081,436.8,389.1,-0.327,5629,0,0,16000
34863467,566082,436.7,389.0,-0.360,5591,0,0,16000
34896932,566083,436.6,389.0,-0.373,5606,0,0,16000
34932845,566084,436.6,389.0,-0.374,5496,0,0,16000
34963364,566085,436.6,389.0,-0.384,5554,0,0,16000
34996573,566086,436.6,389.0,-0.383,5473,0,0,16000
35030133,566087,436.3,389.0,-0.353,5505,0,0,16000
35063442,566088,436.1,388.8,-0.274,5477,0,0,16000
35097130,566089,435.3,388.5,-0.136,5591,0,0,16000
35129834,566090,434.4,388.7,-0.096,5580,0,0,16000
35163244,566091,432.7,388.8,-0.068,5379,0,0,16000
35196861,566092,430.7,388.9,-0.036,5444,0,0,16000
35230233,566093,430.1,389.2,-0.038,5464,0,0,16000
35263494,566094,430.0,389.2,-0.045,5481,0,0,16000
35297380,566095,430.1,389.1,-0.032,5330,0,0,16000
35329798,566096,430.2,389.1,-0.045,5427,0,0,16000
35363295,566097,430.1,389.2,-0.035,5389,0,0,16000
35396903,566098,429.9,389.0,0.012,5460,0,0,16000
35429854,566099,429.5,388.7,0.267,5423,0,0,16000
35463195,566100,429.8,387.7,0.728,5311,0,0,16000
35496638,566101,429.6,386.9,0.799,5344,0,0,16000
35529933,566102,429.4,386.9,0.827,5263,0,0,16000
35564053,566103,429.4,386.8,0.814,5242,0,0,16000
35597386,566104,429.4,386.9,0.808,5241,0,0,16000
35629896,566105,429.5,387.0,0.815,5203,0,0,16000
35663239,566106,429.5,387.1,0.669,5288,0,0,16000
35696597,566107,428.2,388.3,-0.185,5538,0,0,16000
35732823,566108,425.4,390.3,-0.414,5509,0,0,16000
35764154,566109,424.0,391.9,-0.586,5345,0,0,16000
35796951,566110,423.2,393.8,-0.999,5625,0,0,16000
35833082,566111,422.9,396.5,-1.365,5605,0,0,16000
35863659,566112,422.6,399.0,-1.564,5648,0,0,16000
35897115,566113,423.1,401.1,1.362,5817,0,0,16000
35930230,566114,425.3,402.9,0.945,5560,0,0,16000
35963211,566115,428.9,404.4,0.798,5528,0,0,16000
35996738,566116,431.7,406.5,0.663,5611,0,0,16000
36030333,566117,436.1,407.7,0.553,5723,0,0,16000
36063483,566118,440.9,409.8,0.517,5920,0,0,16000
36096656,566119,444.4,410.7,0.552,5899,0,0,16000
36130150,566120,448.2,412.9,0.525,5989,0,0,16000
36164304,566121,452.5,413.7,0.441,5878,0,0,16000
36196539,566122,454.5,413.0,0.171,6169,0,0,16000
36232006,566123,457.6,410.5,-0.145,5984,0,0,16000
36263238,566124,460.1,408.9,-0.281,6034,0,0,16000
36296500,566125,463.2,406.4,-0.253,5928,0,0,16000
36329879,566126,466.4,405.2,-0.259,6087,0,0,16000
36364010,566127,468.6,404.4,-0.188,6073,0,0,16000
36396616,566128,472.1,403.2,-0.216,6087,0,0,16000
36430212,566129,476.1,401.9,-0.180,6103,0,0,16000
36463646,566130,480.1,400.7,-0.179,6172,0,0,16000
36497148,566131,483.9,400.5,-0.122,6408,0,0,16000
36530316,566132,485.4,400.5,-0.111,6298,0,0,16000
36563397,566133,485.6,400.6,-0.103,6492,0,0,16000
36596657,566134,485.7,400.7,-0.103,6276,0,0,16000
36629902,566135,485.6,400.7,-0.100,6366,0,0,16000
36663275,566136,485.7,400.7,-0.092,6239,0,0,16000
36696883,566137,485.7,400.7,-0.100,6318,0,0,16000
36730221,566138,485.8,400.7,-0.087,6339,0,0,16000
36763388,566139,486.2,400.9,0.095,6332,0,0,16000
36796572,566140,488.1,402.1,0.581,6352,0,0,16000
36830170,566141,489.2,405.0,0.833,6357,0,0,16000
36863416,566142,490.5,408.7,1.015,6533,0,0,16000
36897873,566143,491.9,412.6,1.243,6482,0,0,16000
36930214,566144,491.9,417.5,1.513,6415,0,0,16000
36963236,566145,490.7,421.7,-1.396,6430,0,0,16000
36996862,566146,487.7,424.8,-0.983,6275,0,0,16000
37030426,566147,484.3,426.7,-0.754,6233,0,0,16000
37063348,566148,481.2,427.8,-0.702,6137,0,0,16000
37096821,566149,479.4,428.4,-0.691,6114,0,0,16000
37129804,566150,478.3,429.6,-0.964,6159,0,0,16000
37163684,566151,477.7,432.4,-1.185,6237,0,0,16000
37197427,566152,477.8,434.4,-1.253,6149,0,0,16000
37231266,566153,477.7,437.1,-1.320,6274,0,0,16000
37263332,566154,477.7,440.2,-1.428,6293,0,0,16000
37296589,566155,477.6,443.4,-1.528,6222,0,0,16000
37329996,566156,479.1,447.2,1.453,6456,0,0,16000
37364864,566157,480.1,451.9,1.459,6455,0,0,16000
37396684,566158,481.5,455.4,1.468,6384,0,0,16000
37429995,566159,482.2,460.4,1.404,6500,0,0,16000
37463175,566160,483.6,464.3,1.459,6314,0,0,16000
37496803,566161,484.2,468.1,1.425,6317,0,0,16000
37530160,566162,485.0,472.0,1.466,6410,0,0,16000
37563533,566163,485.5,476.4,1.446,6386,0,0,16000
37596717,566164,485.9,479.8,1.464,6369,0,0,16000
37630102,566165,486.7,482.0,1.442,6393,0,0,16000
37663283,566166,487.6,485.4,1.484,6426,0,0,16000
37698253,566167,488.4,486.7,1.407,6407,0,0,16000
37730436,566168,489.2,488.1,1.390,6430,0,0,16000
37763387,566169,489.2,488.4,1.389,6422,0,0,16000
37796530,566170,489.2,488.4,1.402,6358,0,0,16000
37829985,566171,489.2,488.4,1.404,6505,0,0,16000
37863614,566172,489.2,488.3,1.414,6517,0,0,16000
37896590,566173,489.1,488.3,1.397,6519,0,0,16000
37929951,566174,489.6,488.2,1.134,6418,0,0,16000
37963302,566175,492.1,488.6,0.815,6460,0,0,16000
37997206,566176,495.1,489.7,0.705,6374,0,0,16000
38029956,566177,497.7,491.0,0.635,6529,0,0,16000
38063316,566178,500.0,491.5,0.628,6412,0,0,16000
38096576,566179,502.4,493.0,0.636,6469,0,0,16000
38130048,566180,503.3,493.4,0.636,6590,0,0,16000
38163238,566181,503.6,493.5,0.644,6524,0,0,16000
38197798,566182,503.5,493.4,0.654,6454,0,0,16000
38231250,566183,503.5,493.5,0.650,6415,0,0,16000
38263262,566184,503.5,493.5,0.642,6536,0,0,16000
38296855,566185,503.5,493.5,0.650,6448,0,0,16000
38330049,566186,503.5,493.5,0.650,6458,0,0,16000
38363384,566187,503.5,493.5,0.654,6406,0,0,16000
38398526,566188,503.5,493.4,0.798,6499,0,0,16000
38429929,566189,503.0,493.6,1.087,6573,0,0,16000
38463181,566190,502.3,494.1,1.408,6525,0,0,16000
38496639,566191,501.4,495.7,-1.340,6693,0,0,16000
38530161,566192,498.9,498.1,-1.077,6515,0,0,16000
38563397,566193,495.9,501.2,-0.895,6549,0,0,16000
38596732,566194,492.8,503.3,-0.775,6414,0,0,16000
38629838,566195,488.6,505.3,-0.390,6062,0,0,16000
38663410,566196,484.4,504.4,-0.089,6172,0,0,16000
38696679,566197,480.4,502.5,0.233,6002,0,0,16000
38730014,566198,477.5,500.3,0.423,6078,0,0,16000
38763262,566199,473.9,498.1,0.454,6084,0,0,16000
38796582,566200,471.4,496.8,0.429,6049,0,0,16000
38829879,566201,468.4,495.1,0.444,6008,0,0,16000
38863284,566202,465.0,493.5,0.465,5893,0,0,16000
38896718,566203,462.7,492.5,0.434,5896,0,0,16000
38929933,566204,460.9,491.8,0.453,5850,0,0,16000
38963291,566205,459.3,491.3,0.404,5678,0,0,16000
38996591,566206,457.5,490.7,0.366,5847,0,0,16000
39029870,566207,455.5,490.6,0.359,5836,0,0,16000
39063238,566208,453.6,490.2,0.365,5902,0,0,16000
39096502,566209,451.4,490.1,0.333,5690,0,0,16000
39129893,566210,447.8,489.5,0.142,5645,0,0,16000
39163180,566211,444.7,490.6,-0.077,5860,0,0,16000
39196678,566212,441.8,491.4,-0.066,5668,0,0,16000
39229909,566213,437.6,492.1,-0.014,5611,0,0,16000
39263313,566214,432.8,492.3,0.023,5490,0,0,16000
39296710,566215,429.0,491.6,0.090,5525,0,0,16000
39329828,566216,425.8,490.4,0.159,5422,0,0,16000
39363437,566217,424.3,489.7,0.174,5433,0,0,16000
39396676,566218,422.6,488.3,0.380,5403,0,0,16000
39430013,566219,421.1,486.2,0.711,5302,0,0,16000
39463222,566220,420.0,483.4,0.892,5538,0,0,16000
39496458,566221,418.8,480.4,0.945,5372,0,0,16000
39530006,566222,417.0,478.1,0.945,5470,0,0,16000
39563374,566223,414.1,475.5,0.831,5500,0,0,16000
39596658,566224,410.9,473.8,0.779,5085,0,0,16000
39630040,566225,407.5,472.5,0.662,5063,0,0,16000
39663210,566226,404.5,471.0,0.650,5045,0,0,16000
39696550,566227,400.7,470.5,0.333,5156,0,0,16000
39729814,566228,396.2,469.8,0.292,5040,0,0,16000
39763213,566229,392.6,469.5,0.313,5066,0,0,16000
39796848,566230,390.0,468.5,0.317,5000,0,0,16000
39830109,566231,388.5,468.1,0.326,4905,0,0,16000
39863261,566232,385.9,468.3,0.300,5013,0,0,16000
39897038,566233,385.2,468.2,0.233,4968,0,0,16000
39930085,566234,383.6,468.2,0.218,4870,0,0,16000
39963224,566235,383.1,468.0,0.255,4963,0,0,16000
39996547,566236,383.1,467.9,0.268,5007,0,0,16000
40030130,566237,383.1,467.9,0.275,5023,0,0,16000
40063377,566238,383.1,467.9,0.271,4961,0,0,16000
40097935,566239,383.1,467.9,0.261,4993,0,0,16000
40129920,566240,383.2,467.9,0.259,4909,0,0,16000
40163208,566241,383.2,467.9,0.231,4941,0,0,16000
40196719,566242,383.8,468.2,0.197,4806,0,0,16000
40229994,566243,384.2,468.4,0.153,4689,0,0,16000
40263132,566244,384.4,469.2,-0.168,4864,0,0,16000
40304633,566245,385.2,470.4,-0.758,5038,0,0,16000
40329894,566246,384.3,474.0,-1.111,5317,0,0,16000
40364036,566247,384.5,477.3,1.556,5227,0,0,16000
40396848,566248,386.7,481.9,1.421,5262,0,0,16000
40430403,566249,388.4,485.1,1.202,5253,0,0,16000
40463398,566250,392.0,488.6,1.031,5259,0,0,16000
40496528,566251,395.5,492.3,0.990,5342,0,0,16000
40529987,566252,399.3,495.1,0.957,5459,0,0,16000
40563300,566253,402.0,498.3,0.957,5401,0,0,16000
40596488,566254,405.5,501.4,1.005,5627,0,0,16000
40629813,566255,408.4,504.5,0.976,5450,0,0,16000
40663207,566256,411.1,506.7,1.047,5663,0,0,16000
40697257,566257,413.5,509.7,1.023,5711,0,0,16000
40730256,566258,415.7,512.5,1.078,5699,0,0,16000
40763249,566259,418.0,515.6,1.055,5589,0,0,16000
40796521,566260,419.7,518.2,1.011,5655,0,0,16000
40830023,566261,422.4,521.3,0.983,5803,0,0,16000
40863841,566262,425.0,524.1,0.957,5835,0,0,16000
40896597,566263,428.3,526.5,0.851,5676,0,0,16000
40929924,566264,432.0,528.4,0.732,5892,0,0,16000
40963135,566265,434.5,530.6,0.766,5884,0,0,16000
40996884,566266,436.8,532.6,0.886,5944,0,0,16000
41030103,566267,438.9,535.9,0.941,5870,0,0,16000
41063225,566268,441.3,539.7,1.067,5948,0,0,16000
41096451,566269,442.4,543.7,1.354,5884,0,0,16000
41129835,566270,442.3,548.7,-1.462,5978,0,0,16000
41163175,566271,439.7,553.1,-1.193,5825,0,0,16000
41196678,566272,437.7,557.1,-1.145,6000,0,0,16000
41231012,566273,435.7,561.0,-1.137,5734,0,0,16000
41263248,566274,433.8,565.7,-1.084,5835,0,0,16000
41296891,566275,432.3,569.9,-1.152,5819,0,0,16000
41329857,566276,431.5,572.3,-1.174,5686,0,0,16000
41363428,566277,431.6,573.0,-1.221,5614,0,0,16000
41396866,566278,431.8,573.3,-1.295,5596,0,0,16000
41429785,566279,433.5,574.1,1.443,5558,0,0,16000
41463648,566280,435.5,575.3,1.271,5752,0,0,16000
41496503,566281,437.5,577.5,1.195,5825,0,0,16000
41529869,566282,440.3,581.1,1.199,5851,0,0,16000
41563216,566283,442.8,583.6,1.142,5843,0,0,16000
41596452,566284,445.1,587.1,1.176,5793,0,0,16000
41629922,566285,447.2,589.6,1.137,5989,0,0,16000
41663196,566286,449.2,592.2,1.147,5796,0,0,16000
41697109,566287,451.8,595.4,1.155,5812,0,0,16000
41729918,566288,452.9,597.8,1.135,5756,0,0,16000
41763193,566289,453.5,599.2,1.172,5847,0,0,16000
41797470,566290,453.7,600.0,1.149,5757,0,0,16000
41829888,566291,453.6,600.0,1.157,5756,0,0,16000
41863317,566292,453.6,599.9,1.137,5773,0,0,16000
41897378,566293,453.5,600.0,1.172,5711,0,0,16000
41929856,566294,453.4,600.1,1.172,5808,0,0,16000
41963215,566295,453.3,600.1,1.161,5768,0,0,16000
41996400,566296,453.3,600.2,1.186,5793,0,0,16000
42029927,566297,453.3,600.3,1.204,5810,0,0,16000
42063168,566298,453.2,600.5,1.200,5715,0,0,16000
42096402,566299,453.2,601.4,1.290,5797,0,0,16000
42129801,566300,453.1,602.9,-1.561,5735,0,0,16000
42163082,566301,451.7,604.1,-1.208,5645,0,0,16000
42196769,566302,449.9,605.0,-0.859,5700,0,0,16000
42229871,566303,448.0,605.9,-0.767,5481,0,0,16000
42263083,566304,445.2,607.3,-0.793,5571,0,0,16000
42296448,566305,442.7,608.9,-0.733,5511,0,0,16000
42329836,566306,442.1,610.0,-0.776,5265,0,0,16000
42363266,566307,440.3,611.2,-0.762,5220,0,0,16000
42396513,566308,437.7,612.9,-0.735,5322,0,0,16000
42429812,566309,436.2,614.0,-0.735,5367,0,0,16000
42463100,566310,434.6,615.0,-0.703,5199,0,0,16000
42496526,566311,433.1,615.5,-0.487,5165,0,0,16000
42530038,566312,431.9,614.2,-0.178,5125,0,0,16000
42563521,566313,429.6,612.6,0.196,5388,0,0,16000
42596581,566314,428.3,611.4,0.251,5298,0,0,16000
42629846,566315,426.2,609.3,0.357,5267,0,0,16000
42663131,566316,423.0,606.9,0.477,5129,0,0,16000
42696537,566317,420.3,606.6,0.489,4786,0,0,16000
42729900,566318,418.4,605.3,0.469,5022,0,0,16000
42763112,566319,416.2,604.2,0.473,4980,0,0,16000
42796603,566320,415.2,603.9,0.449,4843,0,0,16000
42829902,566321,414.7,603.5,0.440,5026,0,0,16000
42863297,566322,413.0,603.5,0.298,4992,0,0,16000
42896847,566323,411.6,604.1,0.078,4912,0,0,16000
42929806,566324,409.9,604.6,0.011,4863,0,0,16000
42963138,566325,408.6,605.7,-0.120,4893,0,0,16000
42996594,566326,407.3,606.6,-0.192,4994,0,0,16000
43029942,566327,407.0,606.6,-0.209,4881,0,0,16000
43064733,566328,406.9,606.8,-0.231,4939,0,0,16000
43096533,566329,407.0,607.0,-0.393,4814,0,0,16000
43130336,566330,407.0,607.3,-0.408,4907,0,0,16000
43163178,566331,407.0,607.4,-0.422,4930,0,0,16000
43196686,566332,407.0,607.4,-0.419,4909,0,0,16000
43230867,566333,406.9,607.5,-0.417,4828,0,0,16000
43263134,566334,406.9,607.4,-0.441,4894,0,0,16000
43297689,566335,406.9,607.4,-0.415,4962,0,0,16000
43329901,566336,407.0,607.4,-0.424,4892,0,0,16000
43363272,566337,407.0,607.4,-0.413,4998,0,0,16000
43396503,566338,406.8,607.4,-0.416,4872,0,0,16000
43429871,566339,407.0,607.4,-0.400,4845,0,0,16000
43463185,566340,407.0,607.4,-0.409,4934,0,0,16000
43496428,566341,407.0,607.5,-0.414,4850,0,0,16000
43529873,566342,406.9,607.5,-0.402,4944,0,0,16000
43563113,566343,407.0,607.5,-0.412,4855,0,0,16000
43596483,566344,406.9,607.5,-0.220,4726,0,0,16000
43629848,566345,406.5,606.3,0.110,4910,0,0,16000
43664350,566346,405.6,605.0,0.480,5015,0,0,16000
43696911,566347,404.0,601.8,0.890,5130,0,0,16000
43730046,566348,402.9,598.4,1.098,5148,0,0,16000
43763358,566349,401.5,593.6,1.241,5137,0,0,16000
43796837,566350,400.3,588.9,1.353,5015,0,0,16000
43829846,566351,399.4,583.6,1.454,5213,0,0,16000
43863420,566352,398.5,579.3,1.519,5239,0,0,16000
43896716,566353,398.5,574.6,-1.549,5105,0,0,16000
43929929,566354,398.5,570.6,-1.564,5258,0,0,16000
43963140,566355,399.2,566.1,-1.552,5184,0,0,16000
43996420,566356,398.7,562.2,-1.522,5262,0,0,16000
44029876,566357,398.7,557.7,-1.543,5330,0,0,16000
44063660,566358,398.4,554.9,-1.511,5198,0,0,16000
44096495,566359,398.5,552.2,-1.506,5127,0,0,16000
44129751,566360,398.5,549.6,-1.489,5181,0,0,16000
44163085,566361,398.1,546.1,-1.521,5069,0,0,16000
44197558,566362,397.9,541.9,-1.523,5152,0,0,16000
44233096,566363,397.4,538.2,-1.493,5195,0,0,16000
44263198,566364,397.5,534.0,-1.516,5277,0,0,16000
44296477,566365,397.2,529.9,-1.480,5232,0,0,16000
44330559,566366,396.7,526.0,-1.557,5226,0,0,16000
44364595,566367,396.2,521.9,-1.551,5051,0,0,16000
44396759,566368,394.9,517.6,1.468,4923,0,0,16000
44430297,566369,393.3,513.1,1.422,5068,0,0,16000
44463700,566370,390.5,509.2,1.200,5160,0,0,16000
44497058,566371,388.2,506.1,1.194,5207,0,0,16000
44530872,566372,386.9,503.2,1.223,5117,0,0,16000
44564588,566373,386.1,500.3,1.239,5025,0,0,16000
44596521,566374,384.9,497.4,1.266,5043,0,0,16000
44629987,566375,383.7,494.2,1.265,5201,0,0,16000
44664299,566376,383.1,492.2,1.321,5105,0,0,16000
44696452,566377,383.1,490.2,1.348,4801,0,0,16000
44730238,566378,383.0,489.0,1.359,5017,0,0,16000
44763108,566379,383.0,488.9,1.376,4889,0,0,16000
44797175,566380,383.3,488.5,-1.497,5103,0,0,16000
44830203,566381,383.9,488.8,-1.246,5100,0,0,16000
44864455,566382,385.4,488.6,-0.917,5122,0,0,16000
44896985,566383,386.9,488.2,-0.776,5164,0,0,16000
44930142,566384,389.1,487.6,-0.563,5382,0,0,16000
44963141,566385,391.6,487.8,-0.401,5306,0,0,16000
44996423,566386,395.2,488.3,-0.113,5402,0,0,16000
45029820,566387,398.5,489.2,0.055,5487,0,0,16000
45063118,566388,402.2,489.4,0.090,5531,0,0,16000
45096481,566389,405.7,490.2,0.114,5513,0,0,16000
45129835,566390,409.4,490.0,0.057,5540,0,0,16000
45163300,566391,413.4,489.6,-0.056,5590,0,0,16000
45196921,566392,417.3,488.8,-0.050,5563,0,0,16000
45229834,566393,421.5,486.6,-0.155,5583,0,0,16000
45263303,566394,425.4,485.3,-0.168,5712,0,0,16000
45296501,566395,428.6,483.4,-0.247,5929,0,0,16000
45330084,566396,431.7,482.5,-0.268,5790,0,0,16000
45363072,566397,434.1,480.8,-0.265,5828,0,0,16000
45396419,566398,436.6,479.9,-0.271,5919,0,0,16000
45429868,566399,440.2,477.8,-0.192,5821,0,0,16000
45463211,566400,442.1,476.1,-0.248,5768,0,0,16000
45496761,566401,445.4,474.9,-0.277,6052,0,0,16000
45529876,566402,448.4,473.3,-0.284,5834,0,0,16000
45563097,566403,451.8,471.7,-0.334,6087,0,0,16000
45596524,566404,456.3,469.7,-0.332,6028,0,0,16000
45629881,566405,460.3,467.4,-0.359,6166,0,0,16000
45664844,566406,464.5,464.8,-0.518,6121,0,0,16000
45696463,566407,467.7,460.8,-0.673,6222,0,0,16000
45730139,566408,470.7,457.7,-0.715,6210,0,0,16000
45763231,566409,473.2,454.3,-0.683,6168,0,0,16000
45796484,566410,476.6,452.0,-0.591,6134,0,0,16000
45829885,566411,478.9,450.4,-0.543,6129,0,0,16000
45863145,566412,480.4,449.6,-0.548,6029,0,0,16000
45896484,566413,480.6,449.6,-0.545,6045,0,0,16000
45929873,566414,480.6,449.6,-0.520,6131,0,0,16000
45963347,566415,480.6,449.5,-0.536,6058,0,0,16000
45997017,566416,480.6,449.5,-0.532,6058,0,0,16000
46031778,566417,480.5,449.6,-0.526,5993,0,0,16000
46063119,566418,480.6,449.5,-0.527,5960,0,0,16000
46096604,566419,480.7,449.6,-0.517,5984,0,0,16000
46129742,566420,482.0,450.1,-0.218,6184,0,0,16000
46163182,566421,483.0,451.1,-0.037,6178,0,0,16000
46198219,566422,484.8,452.6,0.320,6464,0,0,16000
